customer_id,industry,company_size,contract_length,tenure_months,seats_purchased,seats_active,seat_utilization,logins_last_30d,usage_trend_pct,support_tickets_last_90_days,payment_failures_last_12mo,nps_score,core_feature_adoption_rate,csm_assigned,churned,logins_per_active_seat,support_tickets_per_active_seat,predicted_churn_probability,predicted_churn,churn_risk_band
C00805,Tech,6,monthly,4,5,3,0.6,3,-0.25,2,0,,0.437,1,0,0.75,0.5,0.16873692717904895,0,Very Low
C00806,Manufacturing,37,monthly,35,9,6,0.667,12,0.565,4,1,5.0,0.646,0,0,1.7142857142857142,0.5714285714285714,0.11482463983241044,0,Very Low
C00807,Retail,7,monthly,27,4,2,0.5,2,-0.455,4,0,3.0,0.669,0,1,0.6666666666666666,1.3333333333333333,0.44298087276621523,1,Medium
C00808,Finance,25,annual,38,11,10,0.909,12,0.286,3,0,8.0,0.582,0,0,1.0909090909090908,0.2727272727272727,0.003140929743611113,0,Very Low
C00809,Manufacturing,230,annual,18,16,13,0.812,9,-0.129,0,0,6.0,0.556,1,0,0.6428571428571429,0.0,0.006391346513226552,0,Very Low
C00810,Other,123,multi_year,1,14,6,0.429,8,-0.111,1,0,8.0,0.375,1,0,1.1428571428571428,0.14285714285714285,0.045550426257192224,0,Very Low
C00811,Healthcare,176,monthly,37,12,7,0.583,6,-0.182,2,1,5.0,0.602,1,0,0.75,0.25,0.10596220329372864,0,Very Low
C00812,Healthcare,35,annual,1,7,2,0.286,3,0.125,4,0,4.0,0.236,0,1,1.0,1.3333333333333333,0.5206519163496739,1,Medium
C00813,Tech,50,multi_year,29,10,2,0.2,1,-0.25,4,0,5.0,0.244,1,1,0.3333333333333333,1.3333333333333333,0.36031323311103103,0,Low
C00814,Tech,22,annual,24,6,6,1.0,6,0.2,2,0,8.0,0.537,0,0,0.8571428571428571,0.2857142857142857,0.0031792389868293986,0,Very Low
C00815,Finance,277,annual,2,17,12,0.706,14,0.105,1,0,6.0,0.372,1,0,1.0769230769230769,0.07692307692307693,0.019056776628360108,0,Very Low
C00816,Tech,19,annual,15,10,7,0.7,11,0.65,0,0,4.0,0.51,0,0,1.375,0.0,0.019839903548687657,0,Very Low
C00817,Healthcare,7,annual,47,6,4,0.667,5,0.0,0,1,5.0,0.488,0,0,1.0,0.0,0.10622262465474437,0,Very Low
C00818,Tech,20,monthly,51,9,6,0.667,6,-0.143,0,0,4.0,0.487,0,0,0.8571428571428571,0.0,0.10286621205874348,0,Very Low
C00819,Manufacturing,101,annual,5,16,3,0.188,3,0.125,3,0,3.0,0.624,1,0,0.75,0.75,0.19851198049621277,0,Very Low
C00820,Tech,19,monthly,22,10,5,0.5,4,-0.143,2,0,,0.775,1,0,0.6666666666666666,0.3333333333333333,0.04114686049030242,0,Very Low
C00821,Manufacturing,40,annual,2,13,5,0.385,4,-0.4,3,0,2.0,0.452,0,1,0.6666666666666666,0.5,0.6436832854259171,1,High
C00822,Healthcare,7,annual,27,3,2,0.667,3,0.0,1,0,3.0,0.734,0,0,1.0,0.3333333333333333,0.02816848745304402,0,Very Low
C00823,Manufacturing,16,monthly,27,7,6,0.857,6,-0.217,1,0,,0.769,0,0,0.8571428571428571,0.14285714285714285,0.02064368829872273,0,Very Low
C00824,Retail,8,annual,10,4,3,0.75,3,-0.25,1,0,7.0,0.668,0,0,0.75,0.25,0.02113858807624828,0,Very Low
C00825,,10,annual,3,6,4,0.667,4,0.333,3,0,6.0,0.61,0,0,0.8,0.6,0.03456035014411432,0,Very Low
C00826,Healthcare,24,monthly,5,5,3,0.6,2,-0.4,1,1,5.0,0.336,0,1,0.5,0.25,0.6318486641742612,1,High
C00827,Retail,59,annual,55,6,4,0.667,4,0.5,4,0,,0.464,0,0,0.8,0.8,0.012292395391361266,0,Very Low
C00828,Retail,243,annual,76,16,9,0.562,7,0.05,0,0,4.0,0.385,1,0,0.7,0.0,0.01794860520670387,0,Very Low
C00829,Retail,57,monthly,7,8,7,0.875,8,0.333,2,0,8.0,0.623,0,0,1.0,0.25,0.006613922392556157,0,Very Low
C00830,Finance,10,monthly,31,4,0,0.0,1,-0.25,0,0,,0.344,0,1,1.0,0.0,0.7675735013623824,1,High
C00831,Tech,10,annual,35,5,3,0.6,4,0.0,1,0,6.0,0.498,0,0,1.0,0.25,0.046253912278160246,0,Very Low
C00832,Tech,6,annual,3,5,3,0.6,5,0.25,6,0,5.0,0.731,0,0,1.25,1.5,0.06632125208136597,0,Very Low
C00833,Other,28,annual,22,8,5,0.625,2,-0.5,1,0,,0.529,0,0,0.3333333333333333,0.16666666666666666,0.0891270646768116,0,Very Low
C00834,Tech,11,monthly,16,7,4,0.571,9,0.286,2,0,8.0,0.633,0,0,1.8,0.4,0.043195037786738485,0,Very Low
C00835,Manufacturing,24,annual,4,8,6,0.75,9,0.08,0,0,7.0,0.54,1,0,1.2857142857142858,0.0,0.008963851057775779,0,Very Low
C00836,Tech,9,monthly,16,8,6,0.75,4,-0.478,1,0,5.0,0.648,0,0,0.5714285714285714,0.14285714285714285,0.11123574177762485,0,Very Low
C00837,Finance,162,annual,2,16,2,0.125,4,0.333,2,0,4.0,0.132,1,1,1.3333333333333333,0.6666666666666666,0.5372403164822763,1,Medium
C00838,Tech,22,monthly,1,10,7,0.7,5,-0.118,1,0,4.0,0.581,0,0,0.625,0.125,0.1295369782254295,0,Very Low
C00839,Retail,68,annual,28,11,8,0.727,5,-0.318,3,0,,0.636,0,0,0.5555555555555556,0.3333333333333333,0.030616654224910653,0,Very Low
C00840,Retail,23,multi_year,26,8,5,0.625,11,0.5,2,0,,0.427,0,0,1.8333333333333333,0.3333333333333333,0.026989577469450923,0,Very Low
C00841,Finance,346,annual,9,13,12,0.923,14,0.2,3,1,,0.688,1,0,1.0769230769230769,0.23076923076923078,0.009453518429337301,0,Very Low
C00842,Tech,7,annual,4,5,1,0.2,1,-0.25,9,0,4.0,0.371,0,0,0.5,4.5,0.9098117308531112,1,Very High
C00843,Retail,56,annual,7,13,11,0.846,11,0.031,0,0,,0.493,0,0,0.9166666666666666,0.0,0.019409683932052623,0,Very Low
C00844,Manufacturing,140,multi_year,50,14,7,0.5,3,-0.55,3,1,7.0,0.52,1,0,0.375,0.375,0.10953244242391828,0,Very Low
C00845,Manufacturing,32,multi_year,7,10,6,0.6,10,0.304,2,0,5.0,0.682,0,0,1.4285714285714286,0.2857142857142857,0.021758502316590413,0,Very Low
C00846,,92,annual,7,14,8,0.571,7,-0.125,2,0,4.0,0.705,0,0,0.7777777777777778,0.2222222222222222,0.09257643999872486,0,Very Low
C00847,Healthcare,32,annual,20,9,8,0.889,7,-0.192,0,0,7.0,0.637,0,0,0.7777777777777778,0.0,0.005207215723988095,0,Very Low
C00848,Manufacturing,113,annual,1,15,13,0.867,18,0.317,0,0,,0.637,1,0,1.2857142857142858,0.0,0.002991761615830781,0,Very Low
C00849,Healthcare,33,annual,1,10,7,0.7,12,0.385,1,0,,0.61,0,0,1.5,0.125,0.012409166054909793,0,Very Low
C00850,Retail,221,multi_year,61,16,2,0.125,2,-0.143,3,0,4.0,0.081,1,0,0.6666666666666666,1.0,0.45495834284793396,1,Medium
C00851,Manufacturing,7,monthly,11,4,1,0.25,2,0.2,1,0,3.0,0.261,0,1,1.0,0.5,0.7319205618275294,1,High
C00852,Retail,80,annual,16,10,6,0.6,3,-0.308,0,0,,0.485,0,0,0.42857142857142855,0.0,0.06617765331010161,0,Very Low
C00853,Tech,21,multi_year,24,6,3,0.5,1,-0.5,3,0,6.0,0.283,0,0,0.25,0.75,0.24304290763996456,0,Low
C00854,Other,23,annual,3,9,6,0.667,11,0.65,0,0,5.0,0.756,0,0,1.5714285714285714,0.0,0.008383213050627872,0,Very Low
C00855,,65,annual,44,14,10,0.714,6,-0.308,0,0,4.0,0.665,0,0,0.5454545454545454,0.0,0.04046389761200088,0,Very Low
C00856,Manufacturing,18,multi_year,51,8,6,0.75,4,-0.25,2,0,4.0,0.781,0,0,0.5714285714285714,0.2857142857142857,0.01279677459850184,0,Very Low
C00857,Tech,17,multi_year,21,8,6,0.75,9,0.35,5,0,,0.614,0,0,1.2857142857142858,0.7142857142857143,0.014280878782896007,0,Very Low
C00858,,65,monthly,11,14,10,0.714,12,0.714,3,0,,0.523,0,1,1.0909090909090908,0.2727272727272727,0.031656903075729874,0,Very Low
C00859,Finance,11,annual,30,8,5,0.625,3,-0.357,2,0,5.0,0.571,1,0,0.5,0.3333333333333333,0.04054376431537853,0,Very Low
C00860,Other,27,monthly,12,6,3,0.5,6,0.636,1,1,,0.677,0,0,1.5,0.25,0.14380415318023054,0,Very Low
C00861,Finance,105,monthly,8,11,8,0.727,6,-0.1,0,0,7.0,0.507,1,0,0.6666666666666666,0.0,0.018275636296063488,0,Very Low
C00862,Manufacturing,14,multi_year,10,9,3,0.333,3,-0.25,3,0,,0.49,0,0,0.75,0.75,0.27057460589507115,0,Low
C00863,Healthcare,126,monthly,80,13,9,0.692,4,-0.4,1,0,,0.475,1,0,0.4,0.1,0.01574153075028707,0,Very Low
C00864,Other,11,monthly,14,6,1,0.167,4,0.714,3,0,,0.116,0,1,2.0,1.5,0.7362663911595685,1,High
C00865,Retail,45,monthly,2,6,3,0.5,4,-0.143,2,0,3.0,0.597,0,1,1.0,0.5,0.32395935401729503,0,Low
C00866,Other,37,annual,7,8,3,0.375,2,0.5,3,0,4.0,0.259,0,0,0.5,0.75,0.2263927174455541,0,Low
C00867,Finance,8,annual,10,5,4,0.8,6,0.286,0,0,6.0,0.771,0,0,1.2,0.0,0.005893917875348481,0,Very Low
C00868,Other,77,annual,48,14,6,0.429,5,-0.167,3,0,6.0,0.525,0,0,0.7142857142857143,0.42857142857142855,0.08727494210254821,0,Very Low
C00869,Tech,7,annual,91,4,2,0.5,4,0.0,3,0,8.0,0.66,0,0,1.3333333333333333,1.0,0.015689348232469258,0,Very Low
C00870,Retail,148,multi_year,53,9,7,0.778,10,0.5,2,0,,0.721,1,0,1.25,0.25,0.0007629274839956934,0,Very Low
C00871,Other,171,annual,16,14,9,0.643,8,0.0,4,0,6.0,0.751,1,0,0.8,0.4,0.008370688350586705,0,Very Low
C00872,Retail,17,annual,4,4,3,0.75,2,-0.143,0,0,,0.427,0,0,0.5,0.0,0.047527868329028305,0,Very Low
C00873,Healthcare,36,annual,5,10,6,0.6,8,0.091,2,0,,0.475,0,0,1.1428571428571428,0.2857142857142857,0.05066969795049005,0,Very Low
C00874,Retail,27,annual,6,11,9,0.818,6,-0.333,2,0,10.0,0.73,0,0,0.6,0.2,0.0060562633209042685,0,Very Low
C00875,Tech,7,annual,17,5,4,0.8,5,0.071,2,0,4.0,0.697,1,0,1.0,0.4,0.011824019212800184,0,Very Low
C00876,,13,annual,16,5,2,0.4,4,0.2,0,0,4.0,0.494,0,0,1.3333333333333333,0.0,0.2051085386588326,0,Low
C00877,Healthcare,31,annual,1,11,7,0.636,10,0.5,0,0,7.0,0.641,0,0,1.25,0.0,0.0061592214829140875,0,Very Low
C00878,Retail,32,annual,9,10,9,0.9,8,-0.226,0,0,,0.877,0,0,0.8,0.0,0.005949239625435004,0,Very Low
C00879,Other,123,annual,34,10,4,0.4,3,0.5,2,1,,0.249,1,0,0.6,0.4,0.14695134184719622,0,Very Low
C00880,Retail,20,annual,14,8,4,0.5,5,0.071,4,0,,0.3,0,0,1.0,0.8,0.22769095082063934,0,Low
C00881,Tech,18,annual,10,10,9,0.9,14,0.167,1,0,,0.529,0,0,1.4,0.1,0.015879964781876827,0,Very Low
C00882,Tech,67,multi_year,8,9,6,0.667,7,-0.125,1,0,7.0,0.519,0,0,1.0,0.14285714285714285,0.024345618819927577,0,Very Low
C00883,Retail,75,annual,17,8,4,0.5,2,-0.4,7,0,6.0,0.527,0,0,0.4,1.4,0.18780484090558422,0,Very Low
C00884,Other,26,annual,8,9,6,0.667,9,0.421,3,0,5.0,0.639,0,0,1.2857142857142858,0.42857142857142855,0.02392069806737553,0,Very Low
C00885,Other,41,annual,2,7,4,0.571,4,-0.25,0,0,4.0,0.707,0,0,0.8,0.0,0.07274539376608934,0,Very Low
C00886,Healthcare,18,multi_year,12,5,3,0.6,1,-0.4,9,0,,0.783,0,0,0.25,2.25,0.05520622679364884,0,Very Low
C00887,Healthcare,28,monthly,19,10,6,0.6,6,0.125,4,1,7.0,0.5,0,0,0.8571428571428571,0.5714285714285714,0.20314756780413826,0,Low
C00888,Finance,3,annual,23,3,1,0.333,3,0.286,2,0,,0.518,0,0,1.5,1.0,0.16968436389382355,0,Very Low
C00889,Manufacturing,5,annual,21,4,1,0.25,1,-0.25,6,0,3.0,0.544,0,1,0.5,3.0,0.700512166880461,1,High
C00890,Tech,82,annual,3,7,6,0.857,0,-1.0,3,0,,0.655,0,0,0.0,0.42857142857142855,0.06824153925358221,0,Very Low
C00891,Other,17,annual,5,8,6,0.75,5,-0.118,0,0,,0.558,0,0,0.7142857142857143,0.0,0.035044263162404804,0,Very Low
C00892,Other,10,annual,25,4,2,0.5,1,0.0,3,0,7.0,0.32,0,0,0.3333333333333333,1.0,0.11474013744041403,0,Very Low
C00893,Healthcare,56,monthly,4,13,12,0.923,14,-0.023,1,0,6.0,0.448,0,0,1.0769230769230769,0.07692307692307693,0.026527391637693677,0,Very Low
C00894,Retail,298,annual,32,15,10,0.667,9,-0.156,0,0,4.0,0.498,1,0,0.8181818181818182,0.0,0.02143458085817017,0,Very Low
C00895,,100,monthly,5,7,4,0.571,4,-0.143,3,0,8.0,0.385,0,0,0.8,0.6,0.1827317621669556,0,Very Low
C00896,Healthcare,52,annual,34,10,6,0.6,7,0.4,4,1,,0.592,0,0,1.0,0.5714285714285714,0.05561539305771798,0,Very Low
C00897,,34,monthly,36,11,4,0.364,4,-0.2,1,0,,0.316,0,0,0.8,0.2,0.5154174237733351,1,Medium
C00898,Tech,238,multi_year,5,13,5,0.385,4,-0.2,5,0,5.0,0.622,1,0,0.6666666666666666,0.8333333333333334,0.06701401468016488,0,Very Low
C00899,Finance,218,annual,9,10,3,0.3,2,-0.333,2,0,,0.322,1,0,0.5,0.5,0.21802534972102294,0,Low
C00900,Other,45,multi_year,5,11,5,0.455,7,0.4,1,0,5.0,0.543,0,0,1.1666666666666667,0.16666666666666666,0.04500956470238225,0,Very Low
C00901,Finance,24,multi_year,25,9,4,0.444,7,0.167,4,1,,0.283,0,0,1.4,0.8,0.5097404119420894,1,Medium
C00902,Retail,40,monthly,13,8,5,0.625,2,-0.4,2,0,,0.464,0,0,0.3333333333333333,0.3333333333333333,0.1935754685401518,0,Very Low
C00903,Healthcare,63,monthly,6,12,7,0.583,9,0.125,2,0,,0.527,0,0,1.125,0.25,0.07401345625143632,0,Very Low
C00904,Tech,30,monthly,1,6,3,0.5,3,-0.25,5,0,,0.63,0,0,0.75,1.25,0.27801826981866945,0,Low
C00905,Other,21,annual,30,9,5,0.556,4,-0.25,3,0,,0.737,1,0,0.6666666666666666,0.5,0.023197124512995906,0,Very Low
C00906,Tech,18,monthly,3,8,6,0.75,7,0.105,4,0,,0.639,1,0,1.0,0.5714285714285714,0.0286600921328704,0,Very Low
C00907,Retail,7,monthly,5,5,2,0.4,2,0.0,4,0,5.0,0.465,0,1,0.6666666666666666,1.3333333333333333,0.45219122317503235,1,Medium
C00908,Finance,26,annual,40,10,4,0.4,2,-0.25,2,0,,0.436,0,0,0.4,0.4,0.16243885653521753,0,Very Low
C00909,Manufacturing,46,monthly,49,9,5,0.556,9,0.421,1,0,,0.788,0,0,1.5,0.16666666666666666,0.014755492252129227,0,Very Low
C00910,Healthcare,8,annual,16,5,2,0.4,3,0.0,3,0,7.0,0.523,0,0,1.0,1.0,0.0887830695745208,0,Very Low
C00911,Tech,13,annual,17,8,6,0.75,2,-0.333,1,1,6.0,0.668,0,0,0.2857142857142857,0.14285714285714285,0.10360528904638817,0,Very Low
C00912,Retail,93,annual,13,15,13,0.867,17,0.133,1,0,4.0,0.709,0,0,1.2142857142857142,0.07142857142857142,0.010228086389524188,0,Very Low
C00913,Manufacturing,14,multi_year,4,5,4,0.8,6,0.125,0,0,6.0,0.717,0,0,1.2,0.0,0.007197193980381062,0,Very Low
C00914,Retail,49,multi_year,9,13,10,0.769,6,-0.357,2,0,,0.694,0,0,0.5454545454545454,0.18181818181818182,0.021249728785052286,0,Very Low
C00915,Retail,10,annual,5,6,2,0.333,3,0.5,4,1,6.0,0.537,0,0,1.0,1.3333333333333333,0.35884265101488877,0,Low
C00916,Retail,4,monthly,15,5,3,0.6,3,0.286,1,0,7.0,0.667,1,0,0.75,0.25,0.013631453075561567,0,Very Low
C00917,Retail,46,monthly,45,7,6,0.857,8,0.333,1,0,,0.894,0,0,1.1428571428571428,0.14285714285714285,0.0028857081865532484,0,Very Low
C00918,Retail,60,monthly,39,12,8,0.667,10,0.304,0,0,,0.71,0,0,1.1111111111111112,0.0,0.013381435787227417,0,Very Low
C00919,Healthcare,40,monthly,5,7,3,0.429,6,0.5,1,0,6.0,0.515,1,0,1.5,0.25,0.0324809103278386,0,Very Low
C00920,Manufacturing,29,annual,35,6,4,0.667,3,-0.1,1,0,,0.554,0,0,0.6,0.2,0.027644547794468226,0,Very Low
C00921,Manufacturing,144,multi_year,12,13,8,0.615,3,-0.438,1,0,,0.646,1,0,0.3333333333333333,0.1111111111111111,0.017457037311006417,0,Very Low
C00922,Tech,22,multi_year,7,9,6,0.667,10,0.5,4,0,6.0,0.627,0,0,1.4285714285714286,0.5714285714285714,0.01387013241383514,0,Very Low
C00923,Tech,13,annual,7,5,2,0.4,5,0.25,1,0,,0.283,0,0,1.6666666666666667,0.3333333333333333,0.26810166556919335,0,Low
C00924,Retail,40,annual,22,6,3,0.5,5,0.364,4,0,4.0,0.577,1,0,1.25,1.0,0.03539322119594302,0,Very Low
C00925,Finance,92,monthly,5,14,12,0.857,7,-0.382,0,0,7.0,0.855,0,0,0.5384615384615384,0.0,0.01181200581940895,0,Very Low
C00926,Manufacturing,43,monthly,2,6,2,0.333,1,-0.4,2,0,5.0,0.486,1,1,0.3333333333333333,0.6666666666666666,0.3241310610232393,0,Low
C00927,Manufacturing,90,annual,5,10,8,0.8,12,0.636,2,0,7.0,0.495,0,0,1.3333333333333333,0.2222222222222222,0.005997804561632254,0,Very Low
C00928,Tech,155,annual,22,13,9,0.692,6,-0.308,2,0,5.0,0.657,1,0,0.6,0.2,0.016148250965805546,0,Very Low
C00929,Tech,13,multi_year,6,5,2,0.4,3,-0.25,3,0,4.0,0.526,0,1,1.0,1.0,0.31397362875141016,0,Low
C00930,Other,26,annual,9,11,7,0.636,6,0.636,0,0,4.0,0.745,0,0,0.75,0.0,0.009334645066857205,0,Very Low
C00931,Finance,23,annual,7,11,6,0.545,6,0.286,5,0,,0.602,0,0,0.8571428571428571,0.7142857142857143,0.05488736612224253,0,Very Low
C00932,Manufacturing,56,annual,4,9,7,0.778,7,0.312,2,1,6.0,0.439,0,0,0.875,0.25,0.08252463511502449,0,Very Low
C00933,Tech,5,monthly,48,5,3,0.6,4,0.333,1,0,7.0,0.583,0,0,1.0,0.25,0.02433702762245067,0,Very Low
C00934,Finance,83,annual,4,12,10,0.833,8,-0.172,3,0,5.0,0.534,0,1,0.7272727272727273,0.2727272727272727,0.03785778487504108,0,Very Low
C00935,Retail,7,annual,17,5,4,0.8,3,-0.182,2,0,4.0,0.827,0,0,0.6,0.4,0.020408941131706996,0,Very Low
C00936,Healthcare,45,annual,5,12,3,0.25,5,0.5,0,0,,0.515,0,0,1.25,0.0,0.0688538644033147,0,Very Low
C00937,Healthcare,21,monthly,27,9,7,0.778,11,0.179,3,0,6.0,0.612,0,0,1.375,0.375,0.020409649760379105,0,Very Low
C00938,Manufacturing,18,monthly,31,5,3,0.6,3,-0.471,3,0,8.0,0.75,1,0,0.75,0.75,0.02685947059972519,0,Very Low
C00939,Retail,53,monthly,15,7,4,0.571,4,-0.077,1,0,5.0,0.376,0,0,0.8,0.2,0.20001232905834623,0,Low
C00940,Manufacturing,8,annual,30,7,4,0.571,1,-0.667,4,0,,0.593,0,0,0.2,0.8,0.16882312570655544,0,Very Low
C00941,Retail,55,monthly,28,10,9,0.9,4,-0.4,0,0,,0.567,0,0,0.4,0.0,0.03218284147997143,0,Very Low
C00942,Finance,21,annual,47,9,2,0.222,1,-0.5,3,0,3.0,0.446,0,0,0.3333333333333333,1.0,0.6053738184638036,1,High
C00943,,7,annual,1,7,4,0.571,3,0.125,3,0,,0.646,0,0,0.6,0.6,0.07669618028725216,0,Very Low
C00944,Tech,84,annual,4,11,9,0.818,5,-0.4,0,0,,0.501,0,0,0.5,0.0,0.0411064345944669,0,Very Low
C00945,Retail,8,monthly,14,4,3,0.75,5,-0.118,2,0,3.0,0.769,0,0,1.25,0.5,0.09699453155088605,0,Very Low
C00946,Other,56,annual,25,10,5,0.5,9,0.35,3,0,5.0,0.757,0,0,1.5,0.5,0.026493103990752297,0,Very Low
C00947,Manufacturing,19,annual,3,7,2,0.286,2,0.2,3,1,,0.535,0,1,0.6666666666666666,1.0,0.49526404184008704,1,Medium
C00948,Other,20,monthly,12,9,5,0.556,6,0.0,0,0,6.0,0.293,0,0,1.0,0.0,0.2375996853904312,0,Low
C00949,Finance,125,annual,7,7,4,0.571,7,0.235,1,0,1.0,0.636,1,0,1.4,0.2,0.04556152930260474,0,Very Low
C00950,Retail,40,annual,24,8,7,0.875,8,0.2,2,1,6.0,0.66,1,0,1.0,0.25,0.011702015963315684,0,Very Low
C00951,Tech,23,annual,2,6,3,0.5,5,-0.118,2,0,4.0,0.454,0,0,1.25,0.5,0.2766609393588255,0,Low
C00952,Other,74,multi_year,16,10,7,0.7,9,0.286,1,0,4.0,0.543,0,0,1.125,0.125,0.020178909162676534,0,Very Low
C00953,Tech,18,monthly,23,8,3,0.375,6,0.8,3,2,5.0,0.458,0,1,1.5,0.75,0.7598228276654504,1,High
C00954,Other,155,annual,7,13,8,0.615,8,0.2,2,0,4.0,0.54,1,1,0.8888888888888888,0.2222222222222222,0.02447557169196621,0,Very Low
C00955,Other,15,monthly,28,6,1,0.167,4,0.5,3,0,,0.574,0,0,2.0,1.5,0.3573470304441708,0,Low
C00956,Other,51,monthly,7,13,12,0.923,12,0.091,0,0,7.0,0.674,0,0,0.9230769230769231,0.0,0.008764761064504344,0,Very Low
C00957,Manufacturing,16,monthly,27,6,5,0.833,2,-0.538,3,0,5.0,0.597,0,0,0.3333333333333333,0.5,0.09386542205160933,0,Very Low
C00958,Finance,61,annual,3,14,7,0.5,4,-0.4,2,0,,0.594,0,0,0.5,0.25,0.1381774316945573,0,Very Low
C00959,Retail,12,annual,9,9,7,0.778,7,0.105,2,1,4.0,0.498,0,0,0.875,0.25,0.19695545948123053,0,Very Low
C00960,Manufacturing,27,monthly,9,7,4,0.571,0,-1.0,3,1,,0.719,0,1,0.0,0.6,0.6569241271381047,1,High
C00961,Finance,62,monthly,15,13,9,0.692,13,0.625,2,0,,0.575,0,0,1.3,0.2,0.020591832042667714,0,Very Low
C00962,,7,multi_year,34,5,3,0.6,4,0.2,2,0,4.0,0.534,0,0,1.0,0.5,0.0638131838474295,0,Very Low
C00963,,24,monthly,3,10,7,0.7,6,-0.1,2,0,,0.763,0,0,0.75,0.25,0.0679045421037138,0,Very Low
C00964,Tech,44,annual,51,7,3,0.429,2,0.5,2,0,3.0,0.433,0,0,0.5,0.5,0.06072968119118389,0,Very Low
C00965,Finance,17,annual,3,6,3,0.5,2,0.2,4,1,5.0,0.411,0,0,0.5,1.0,0.4319711125066582,1,Medium
C00966,Tech,20,monthly,36,7,3,0.429,4,0.0,2,0,,0.68,0,0,1.0,0.5,0.10627252950552245,0,Very Low
C00967,Finance,59,monthly,3,13,10,0.769,5,-0.318,1,0,,0.618,0,0,0.45454545454545453,0.09090909090909091,0.0660293940978962,0,Very Low
C00968,Healthcare,71,monthly,1,14,12,0.857,8,-0.077,1,0,7.0,0.575,1,0,0.6153846153846154,0.07692307692307693,0.007627879875297774,0,Very Low
C00969,Tech,5,annual,6,6,4,0.667,5,0.071,3,1,,0.351,0,0,1.0,0.6,0.4081049897102383,1,Medium
C00970,Healthcare,11,annual,6,4,4,1.0,2,-0.538,0,0,,0.727,0,0,0.4,0.0,0.008628447382122694,0,Very Low
C00971,Manufacturing,2,multi_year,32,2,1,0.5,3,0.5,2,0,4.0,0.645,1,0,1.5,1.0,0.020167346429830008,0,Very Low
C00972,Other,26,monthly,7,5,3,0.6,1,-0.7,2,1,5.0,0.696,0,1,0.25,0.5,0.547136844348547,1,Medium
C00973,,52,annual,13,9,3,0.333,2,-0.5,2,0,,0.604,0,0,0.5,0.5,0.3113037217401826,0,Low
C00974,Retail,11,multi_year,17,8,8,1.0,5,-0.444,2,0,6.0,0.917,1,0,0.5555555555555556,0.2222222222222222,0.0018441899011212173,0,Very Low
C00975,Healthcare,8,annual,15,7,6,0.857,8,0.0,3,1,,0.539,0,0,1.1428571428571428,0.42857142857142855,0.08683463125740311,0,Very Low
C00976,Healthcare,43,monthly,1,8,3,0.375,4,0.091,2,0,4.0,0.284,0,1,1.0,0.5,0.4740750416221284,1,Medium
C00977,Tech,16,annual,9,9,6,0.667,6,0.2,1,0,7.0,0.579,0,0,0.8571428571428571,0.14285714285714285,0.017807445550162653,0,Very Low
C00978,Retail,233,annual,28,16,12,0.75,11,-0.298,1,0,5.0,0.49,1,0,0.8461538461538461,0.07692307692307693,0.01950871659089121,0,Very Low
C00979,Tech,126,annual,19,16,12,0.75,7,-0.276,1,1,,0.742,1,0,0.5384615384615384,0.07692307692307693,0.03315884536261576,0,Very Low
C00980,Healthcare,4,monthly,1,3,2,0.667,1,-0.571,0,0,3.0,0.307,0,0,0.3333333333333333,0.0,0.4859175812223146,1,Medium
C00981,Other,55,monthly,19,9,1,0.111,3,0.5,3,0,,0.408,0,0,1.5,1.5,0.4993813091821322,1,Medium
C00982,Tech,54,annual,13,11,6,0.545,8,0.143,3,0,,0.64,0,0,1.1428571428571428,0.42857142857142855,0.044094090744351715,0,Very Low
C00983,Finance,57,annual,1,13,4,0.308,5,0.5,1,0,,0.384,0,0,1.0,0.2,0.1310471609419845,0,Very Low
C00984,Healthcare,26,annual,26,10,8,0.8,9,0.174,1,0,4.0,0.839,0,0,1.0,0.1111111111111111,0.004888843377129824,0,Very Low
C00985,Retail,6,multi_year,9,3,1,0.333,2,0.5,1,0,3.0,0.511,0,0,1.0,0.5,0.12579637861808407,0,Very Low
C00986,Retail,30,monthly,3,9,7,0.778,12,0.385,0,0,,0.542,1,0,1.5,0.0,0.014044916200832881,0,Very Low
C00987,Other,15,annual,26,7,2,0.286,5,0.154,4,0,5.0,0.633,0,0,1.6666666666666667,1.3333333333333333,0.22374831232849965,0,Low
C00988,,174,annual,30,15,11,0.733,13,0.3,2,1,,0.664,1,0,1.0833333333333333,0.16666666666666666,0.022194814705792085,0,Very Low
C00989,Finance,49,monthly,10,7,3,0.429,3,0.0,1,0,,0.568,0,1,0.75,0.25,0.14416930643342,0,Very Low
C00990,Healthcare,101,annual,17,15,10,0.667,14,0.2,1,0,,0.417,1,0,1.2727272727272727,0.09090909090909091,0.012384628718205077,0,Very Low
C00991,Other,9,multi_year,2,8,4,0.5,3,-0.1,2,3,,0.396,0,1,0.6,0.4,0.9451430695561474,1,Very High
C00992,Tech,27,monthly,1,7,6,0.857,5,-0.062,3,0,4.0,0.646,0,0,0.7142857142857143,0.42857142857142855,0.0610172394253335,0,Very Low
C00993,,21,multi_year,18,6,4,0.667,5,0.5,2,0,7.0,0.547,0,0,1.0,0.4,0.01103501381338817,0,Very Low
C00994,Other,10,multi_year,4,6,4,0.667,2,-0.5,3,0,,0.731,0,0,0.4,0.6,0.053380566871214764,0,Very Low
